customer_id,customer_num,age,gender,membership_tier_encoded,education_level_encoded,satisfaction_level_encoded,income,income_log,income_bin,total_purchases,purchase_per_day,frequent_buyer,price,price_boxcox,loyalty_points,days_since_signup,days_since_last_purchase,purchased,region_East,region_North,region_South,region_West,category_Clothing,category_Electronics,category_Furniture,category_Grocery,category_Other
CUST-0321,321,20.0,Male,0,3.0,2.0,69846.62,11.15407129109101,2,3.0,0.00423,0,254.97,1.0386611249015703,2536.0,710,220,1,False,True,False,False,False,True,False,False,False
CUST-0322,322,24.0,Female,0,2.0,2.0,52154.24,10.861979934767588,1,1.0,0.00185,0,104.32,-0.4280823963268105,2733.0,540,531,1,False,False,False,True,False,False,False,False,True
CUST-0323,323,59.0,Female,2,2.0,2.0,32065.28,10.375560289700928,0,11.0,0.00552,1,150.71,0.1166172313806438,1086.0,1993,399,1,False,False,True,False,True,False,False,False,False
CUST-0324,324,42.0,Female,1,2.0,1.0,45871.07,10.733611714107337,1,5.0,0.02717,1,185.1,0.45547808526688227,4980.0,184,500,1,False,False,True,False,False,True,False,False,False
CUST-0325,325,35.0,Male,0,2.0,2.0,34998.18,10.46307991162567,0,3.0,0.00259,0,95.42,-0.549125484431216,4289.0,1159,475,0,True,False,False,False,False,False,False,False,True
CUST-0326,326,44.0,Female,0,2.0,0.0,59783.0,10.998493345610125,2,7.0,0.00669,1,110.25,-0.3509681363940098,1890.0,1046,217,1,False,False,True,False,False,False,True,False,False
CUST-0327,327,46.0,Male,2,2.0,0.0,43241.81,10.674586255765597,1,3.0,0.00172,0,86.16,-0.6827850488118706,3826.0,1745,418,1,True,False,False,False,False,True,False,False,False
CUST-0328,328,62.0,Other,1,3.0,1.0,21370.55,9.969815877269241,0,5.0,0.00388,1,21.27,-2.0790963663289834,1793.0,1289,345,1,False,False,True,False,False,False,True,False,False
CUST-0329,329,22.0,Male,0,2.0,1.0,21856.88,9.992316776240763,0,2.0,0.00262,0,217.71,0.7421744274485946,4255.0,763,376,1,False,False,True,False,True,False,False,False,False
CUST-0330,330,42.0,Male,1,2.0,0.0,92495.27,11.434923598363145,3,5.0,0.02809,1,150.71,0.1166172313806438,3116.0,178,259,1,False,False,False,True,True,False,False,False,False
CUST-0331,331,25.0,Other,1,1.0,1.0,23184.5,10.051282362260483,0,4.0,-0.05882,0,138.6,-0.014127246310786693,3404.0,-68,44,1,False,True,False,False,False,True,False,False,False
CUST-0332,332,60.0,Female,2,3.0,0.0,60183.87,11.005176270804856,2,7.0,0.01,1,29.54,-1.8140604695749496,3010.0,700,212,1,False,False,True,False,False,True,False,False,False
CUST-0333,333,49.0,Female,2,1.0,1.0,63221.63,11.054417585663575,2,1.0,-0.00885,0,254.97,1.0386611249015703,1159.0,-113,439,0,False,False,True,False,False,True,False,False,False
CUST-0334,334,48.0,Female,0,2.0,1.0,64711.1,11.077703480005038,2,2.0,0.00146,0,29.54,-1.8140604695749496,3463.0,1370,537,0,True,False,False,False,False,True,False,False,False
CUST-0335,335,42.0,Male,2,2.0,2.0,37149.3,10.52272712548342,0,4.0,0.0044,0,188.03,0.48246628692143856,3091.0,909,477,0,False,False,False,True,True,False,False,False,False
CUST-0336,336,42.0,Female,0,1.0,1.0,213573.41,12.271740575520393,3,5.0,0.00505,1,150.19,0.11114045070097057,167.0,990,472,1,False,False,True,False,False,True,False,False,False
CUST-0337,337,54.0,Other,0,2.0,2.0,35472.86,10.476551366205339,0,8.0,-0.08421,1,119.86,-0.23130668634521534,2668.0,-95,248,0,True,False,False,False,False,False,False,True,False
CUST-0338,338,25.0,Female,2,1.0,2.0,63468.46,11.058314124307808,2,4.0,0.01238,0,150.19,0.11114045070097057,1824.0,323,355,0,False,False,True,False,False,True,False,False,False
CUST-0339,339,48.0,Female,1,1.0,1.0,80636.27,11.297716228565463,3,3.0,0.0016,0,119.92,-0.23057871353895149,4538.0,1870,286,1,False,False,True,False,False,True,False,False,False
CUST-0340,340,42.0,Female,0,1.0,2.0,32046.7,10.374980696903224,0,4.0,0.00218,0,104.32,-0.4280823963268105,3897.0,1839,127,0,True,False,False,False,False,False,False,False,True
CUST-0341,341,47.0,Male,0,1.0,2.0,72771.5,11.195093415567564,2,4.0,0.00233,0,110.25,-0.3509681363940098,3658.0,1715,245,0,False,False,False,True,False,False,True,False,False
CUST-0342,342,43.0,Female,0,3.0,1.0,29760.42,10.300968202862464,0,3.0,-0.04762,0,264.3,1.1086088393706646,3167.0,-63,251,1,False,False,True,False,False,False,False,False,True
CUST-0343,343,34.0,Male,0,1.0,1.0,81840.75,11.312542783583597,3,5.0,0.00885,1,119.84,-0.23154939440384975,3975.0,565,399,1,False,False,False,True,False,True,False,False,False
CUST-0344,344,57.0,Female,2,2.0,1.0,62797.61,11.047688218453374,2,3.0,0.00606,0,138.6,-0.014127246310786693,1528.0,495,435,0,True,False,False,False,False,True,False,False,False
CUST-0345,345,36.0,Male,1,1.0,1.0,54219.68,10.900817664471615,2,2.0,0.00227,0,254.97,1.0386611249015703,1454.0,882,524,0,True,False,False,False,False,True,False,False,False
CUST-0346,346,30.0,Female,2,3.0,2.0,44869.06,10.71152603616548,1,5.0,0.00928,1,188.03,0.48246628692143856,1943.0,539,184,0,False,False,True,False,True,False,False,False,False
CUST-0347,347,42.0,Female,0,2.0,1.0,55331.2,10.921110296533103,2,3.0,0.00173,0,188.03,0.48246628692143856,4839.0,1739,133,0,False,True,False,False,True,False,False,False,False
CUST-0348,348,44.0,Male,2,0.0,2.0,27115.37,10.207892883538157,0,6.0,0.00348,1,44.94,-1.4240693965474025,3810.0,1726,436,1,True,False,False,False,True,False,False,False,False
CUST-0349,349,57.0,Female,0,2.0,1.0,53582.59,10.88899814346694,1,5.0,0.00493,1,110.25,-0.3509681363940098,2322.0,1014,112,1,False,False,True,False,False,False,True,False,False
CUST-0350,350,21.0,Female,0,3.0,1.0,98968.62,11.502568213336028,3,8.0,0.02046,1,141.97,0.02294869817582517,747.0,391,575,1,True,False,False,False,True,False,False,False,False
CUST-0351,351,47.0,Female,2,1.0,1.0,92353.02,11.433384514728708,3,5.0,0.00672,1,188.03,0.48246628692143856,435.0,744,140,0,False,False,False,True,True,False,False,False,False
CUST-0352,352,61.0,Female,0,0.0,1.0,65426.5,11.088697938361076,2,6.0,0.00569,1,266.85,1.127457866592304,833.0,1054,323,1,False,True,False,False,False,False,False,True,False
CUST-0353,353,27.0,Male,0,2.0,1.0,33668.89,10.424359245146517,0,6.0,0.85714,1,102.98,-0.4458840092588805,646.0,7,25,1,False,False,True,False,False,True,False,False,False
CUST-0354,354,28.0,Female,0,2.0,2.0,29559.08,10.294180081418421,0,6.0,0.01587,1,119.84,-0.23154939440384975,2732.0,378,389,1,False,False,False,True,False,True,False,False,False
CUST-0355,355,19.0,Male,0,2.0,0.0,65322.35,11.08710483174605,2,3.0,-0.04348,0,460.3,2.3177482848145123,239.0,-69,289,0,False,False,False,True,False,False,False,False,True
CUST-0356,356,35.0,Female,2,3.0,2.0,60273.67,11.006667228127707,2,6.0,0.07792,1,80.07,-0.7756420864794006,332.0,77,433,1,True,False,False,False,False,True,False,False,False
CUST-0357,357,59.0,Male,1,1.0,2.0,32579.16,10.391458793132314,0,3.0,0.00371,0,356.69,1.7305070076293008,2768.0,808,47,1,True,False,False,False,False,False,False,False,True
CUST-0358,358,46.0,Male,0,0.0,1.0,83664.0,11.334576008928673,3,7.0,0.00501,1,44.94,-1.4240693965474025,402.0,1398,264,1,False,False,False,True,True,False,False,False,False
CUST-0359,359,42.0,Female,2,3.0,1.0,105953.51,11.570765130039188,3,5.0,0.00449,1,44.94,-1.4240693965474025,4570.0,1114,227,0,True,False,False,False,True,False,False,False,False
CUST-0360,360,56.0,Male,0,0.0,1.0,52557.9,10.86968972447678,1,2.0,0.00149,0,356.69,1.7305070076293008,3033.0,1343,17,0,False,False,True,False,False,False,False,False,True
CUST-0361,361,60.0,Male,2,2.0,1.0,25097.37,10.130558182772123,0,0.0,0.0,0,324.97,1.529723956881845,1732.0,968,35,0,False,True,False,False,False,False,False,True,False
CUST-0363,363,50.0,Female,0,1.0,1.0,30419.76,10.322880549064644,0,5.0,-0.03968,1,206.89,0.6502122811452071,2785.0,-126,501,1,False,False,True,False,False,False,False,False,True
CUST-0364,364,25.0,Other,2,1.0,2.0,39380.68,10.581056012532516,0,3.0,0.00442,0,138.6,-0.014127246310786693,4269.0,679,485,0,True,False,False,False,False,True,False,False,False
CUST-0365,365,18.0,Male,2,1.0,1.0,43122.17,10.671815718650672,1,5.0,0.00263,1,95.42,-0.549125484431216,896.0,1902,94,1,False,False,False,True,False,False,False,False,True
CUST-0366,366,43.0,Female,2,1.0,1.0,134097.68,11.806331225820875,3,3.0,0.00155,0,185.1,0.45547808526688227,4964.0,1936,384,1,False,False,True,False,False,True,False,False,False
CUST-0367,367,40.0,Male,1,3.0,2.0,110388.43,11.611769665487879,3,3.0,0.0019,0,204.17,0.6266250911835551,118.0,1576,485,0,False,True,False,False,False,False,True,False,False
CUST-0368,368,26.0,Male,0,1.0,1.0,102249.46,11.535180572672434,3,2.0,0.0011,0,104.32,-0.4280823963268105,3243.0,1822,223,1,True,False,False,False,False,False,False,False,True
CUST-0369,369,54.0,Male,2,2.0,1.0,74340.95,11.216430674338536,2,6.0,-0.125,1,161.88,0.2315263753626682,2506.0,-48,481,1,False,False,False,True,False,False,False,True,False
CUST-0370,370,28.0,Female,2,1.0,0.0,50374.76,10.827265385983814,1,4.0,0.05063,0,141.97,0.02294869817582517,4814.0,79,572,0,False,False,False,True,True,False,False,False,False
CUST-0371,371,30.0,Male,0,2.0,2.0,34814.78,10.457826011261826,0,3.0,0.00262,0,86.16,-0.6827850488118706,304.0,1144,549,0,True,False,False,False,False,True,False,False,False
CUST-0372,372,49.0,Female,2,1.0,0.0,29054.8,10.276973398117418,0,4.0,0.00475,0,33.62,-1.7003165040093486,3192.0,842,573,1,True,False,False,False,False,True,False,False,False
CUST-0373,373,47.0,Female,2,2.0,1.0,61488.35,11.026619268067119,2,3.0,0.00264,0,119.86,-0.23130668634521534,3757.0,1137,323,0,False,False,False,True,False,False,False,True,False
CUST-0374,374,44.0,Male,0,0.0,1.0,86426.68,11.367063273854889,3,3.0,0.02885,0,119.92,-0.23057871353895149,2107.0,104,584,1,True,False,False,False,False,True,False,False,False
CUST-0375,375,29.0,Female,2,3.0,1.0,79887.8,11.288390946709878,3,3.0,0.00493,0,33.62,-1.7003165040093486,2948.0,609,244,1,False,False,True,False,False,True,False,False,False
CUST-0376,376,64.0,Female,1,3.0,0.0,46912.49,10.756060546338114,1,6.0,0.00654,1,217.71,0.7421744274485946,3741.0,917,301,1,False,True,False,False,True,False,False,False,False
CUST-0377,377,47.0,Male,2,1.0,0.0,73946.48,11.2111103904792,2,6.0,-0.04688,1,119.86,-0.23130668634521534,386.0,-128,505,1,False,True,False,False,False,False,False,True,False
CUST-0378,378,23.0,Other,2,1.0,1.0,55842.32,10.930305191256233,2,6.0,0.00418,1,95.42,-0.549125484431216,4196.0,1437,595,0,False,False,True,False,False,False,False,False,True
CUST-0379,379,24.0,Female,0,1.0,1.0,33365.84,10.415317871426904,0,4.0,0.0024,0,110.25,-0.3509681363940098,3385.0,1669,261,1,False,False,False,True,False,False,True,False,False
CUST-0380,380,53.0,Female,2,2.0,1.0,63458.27,11.058153561761852,2,6.0,0.4,1,324.97,1.529723956881845,2178.0,15,352,1,False,False,True,False,False,False,False,True,False
CUST-0382,382,64.0,Male,0,0.0,2.0,48011.16,10.77920959113989,1,2.0,0.00137,0,86.16,-0.6827850488118706,527.0,1464,425,1,False,False,True,False,False,True,False,False,False
CUST-0383,383,57.0,Female,0,2.0,2.0,56871.17,10.948561396773512,2,6.0,0.00549,1,33.62,-1.7003165040093486,847.0,1093,61,1,True,False,False,False,False,True,False,False,False
CUST-0385,385,57.0,Female,0,0.0,0.0,62565.3,11.043982073473762,2,4.0,0.00225,0,132.88,-0.07836532558550861,4643.0,1778,407,0,False,True,False,False,False,False,True,False,False
CUST-0386,386,33.0,Female,0,1.0,0.0,27306.53,10.214917767316381,0,1.0,0.00055,0,119.86,-0.23130668634521534,2485.0,1805,85,0,False,False,False,True,False,False,False,True,False
CUST-0387,387,28.0,Female,0,1.0,0.0,41078.04,10.623253294733408,1,5.0,0.00509,1,141.97,0.02294869817582517,1857.0,982,182,0,False,False,False,True,True,False,False,False,False
CUST-0388,388,38.0,Male,2,1.0,1.0,38947.21,10.569988093888568,0,5.0,0.00286,1,188.03,0.48246628692143856,369.0,1746,473,1,True,False,False,False,True,False,False,False,False
CUST-0389,389,26.0,Male,2,3.0,2.0,78330.43,11.268704206290648,3,3.0,0.00161,0,102.98,-0.4458840092588805,1961.0,1866,135,0,True,False,False,False,False,True,False,False,False
CUST-0390,390,47.0,Male,2,1.0,1.0,59929.11,11.000934328925267,2,7.0,0.02349,1,86.16,-0.6827850488118706,2593.0,298,273,1,True,False,False,False,False,True,False,False,False
CUST-0393,393,36.0,Male,1,2.0,2.0,77131.63,11.253281686622351,3,8.0,0.05161,1,161.88,0.2315263753626682,2907.0,155,461,1,False,False,False,True,False,False,False,True,False
CUST-0394,394,26.0,Female,2,2.0,1.0,48366.62,10.786585860554371,1,5.0,0.00354,1,460.3,2.3177482848145123,4110.0,1413,551,0,False,True,False,False,False,False,False,False,True
CUST-0395,395,32.0,Female,1,1.0,1.0,56717.45,10.945854833611175,2,3.0,0.02308,0,132.88,-0.07836532558550861,4622.0,130,154,0,False,False,False,True,False,False,True,False,False
CUST-0396,396,37.0,Male,2,2.0,1.0,87221.88,11.376221960801164,3,3.0,0.0025,0,250.34,1.0033566439336192,4078.0,1202,36,0,True,False,False,False,True,False,False,False,False
CUST-0397,397,18.0,Male,2,2.0,1.0,90734.83,11.415707596684783,3,7.0,0.00366,1,104.32,-0.4280823963268105,2319.0,1915,286,0,True,False,False,False,False,False,False,False,True
CUST-0398,398,53.0,Other,2,0.0,2.0,53657.89,10.890402437966182,1,3.0,0.00235,0,204.17,0.6266250911835551,916.0,1276,231,0,False,False,False,True,False,False,True,False,False
CUST-0399,399,25.0,Other,1,2.0,2.0,44189.82,10.696272354187062,1,4.0,0.00321,0,21.27,-2.0790963663289834,1870.0,1245,474,1,True,False,False,False,False,False,True,False,False
CUST-0400,400,44.0,Female,0,2.0,1.0,29840.5,10.303655321150814,0,3.0,0.00223,0,119.86,-0.23130668634521534,2811.0,1345,178,0,False,True,False,False,False,False,False,True,False
CUST-0401,401,62.0,Male,0,3.0,1.0,27065.35,10.20604653790583,0,6.0,0.00484,1,33.62,-1.7003165040093486,593.0,1240,482,0,True,False,False,False,False,True,False,False,False
CUST-0403,403,62.0,Male,0,2.0,0.0,54593.22,10.907683295323485,2,1.0,0.00048,0,188.03,0.48246628692143856,1444.0,2065,564,1,True,False,False,False,True,False,False,False,False
CUST-0404,404,34.0,Female,1,3.0,1.0,37458.28,10.531009755311494,0,8.0,0.00722,1,60.52,-1.107540342476158,2698.0,1108,79,1,False,False,False,True,False,False,False,False,True
CUST-0405,405,42.0,Female,0,3.0,1.0,94268.34,11.453911283198826,3,3.0,0.00613,0,102.98,-0.4458840092588805,1663.0,489,340,0,False,False,True,False,False,True,False,False,False
CUST-0406,406,39.0,Male,0,2.0,2.0,53296.42,10.883643203729081,1,7.0,0.01205,1,60.52,-1.107540342476158,2133.0,581,409,0,False,True,False,False,False,False,False,False,True
CUST-0407,407,18.0,Male,0,1.0,1.0,15754.69,9.664956848852812,0,9.0,0.01648,1,141.97,0.02294869817582517,1565.0,546,479,1,False,False,False,True,True,False,False,False,False
CUST-0408,408,51.0,Male,2,1.0,1.0,84297.67,11.342121366878537,3,5.0,0.00637,1,33.62,-1.7003165040093486,1947.0,785,264,0,True,False,False,False,False,True,False,False,False
CUST-0409,409,38.0,Female,2,0.0,1.0,41614.72,10.63623325948433,1,5.0,0.00343,1,324.97,1.529723956881845,4437.0,1458,0,1,True,False,False,False,False,False,False,True,False
CUST-0411,411,20.0,Male,2,2.0,1.0,52799.94,10.874284272566184,1,3.0,0.01299,0,324.97,1.529723956881845,956.0,231,26,0,False,False,True,False,False,False,False,True,False
CUST-0412,412,32.0,Male,0,2.0,0.0,70037.8,11.156804653186196,2,4.0,0.00484,0,206.89,0.6502122811452071,2353.0,826,375,0,False,False,True,False,False,False,False,False,True
CUST-0413,413,33.0,Male,2,3.0,1.0,52684.88,10.872102766940541,1,3.0,0.06667,0,119.84,-0.23154939440384975,197.0,45,529,0,False,False,False,True,False,True,False,False,False
CUST-0414,414,19.0,Male,0,2.0,1.0,77276.65,11.255160059521348,3,5.0,0.00776,1,104.32,-0.4280823963268105,3661.0,644,313,0,False,False,True,False,False,False,False,False,True
CUST-0415,415,61.0,Female,0,1.0,1.0,46137.39,10.739400637317468,1,5.0,0.00637,1,254.97,1.0386611249015703,2260.0,785,103,1,False,False,False,True,False,True,False,False,False
CUST-0416,416,42.0,Female,0,3.0,2.0,38724.48,10.56425306030186,0,5.0,0.00555,1,161.88,0.2315263753626682,380.0,901,51,1,True,False,False,False,False,False,False,True,False
CUST-0417,417,21.0,Male,2,2.0,1.0,66234.69,11.100974720517108,2,5.0,0.00533,1,104.32,-0.4280823963268105,1522.0,938,381,1,False,False,False,True,False,False,False,False,True
CUST-0418,418,18.0,Female,2,3.0,2.0,29398.7,10.288739749193079,0,3.0,0.00157,0,60.52,-1.107540342476158,610.0,1906,609,1,False,False,True,False,False,False,False,False,True
CUST-0419,419,50.0,Female,0,3.0,1.0,84341.62,11.342642591556018,3,5.0,0.00286,1,43.14,-1.464832726945993,3780.0,1748,420,0,True,False,False,False,True,False,False,False,False
CUST-0420,420,41.0,Female,0,1.0,1.0,23342.37,10.058068282735611,0,3.0,0.0018,0,161.88,0.2315263753626682,4751.0,1666,445,0,False,False,False,True,False,False,False,True,False
CUST-0421,421,42.0,Male,2,2.0,1.0,83419.69,11.331651639114474,3,6.0,0.01053,1,60.52,-1.107540342476158,166.0,570,532,0,False,True,False,False,False,False,False,False,True
CUST-0422,422,56.0,Female,0,2.0,1.0,51282.58,10.845125901950263,1,8.0,0.00575,1,80.07,-0.7756420864794006,1584.0,1392,91,0,False,False,False,True,False,True,False,False,False
CUST-0424,424,61.0,Male,0,1.0,1.0,53509.06,10.887624952590462,1,3.0,0.0137,0,460.3,2.3177482848145123,822.0,219,450,0,False,True,False,False,False,False,False,False,True
CUST-0425,425,23.0,Female,2,3.0,2.0,78670.71,11.27303890345416,3,4.0,0.0059,0,217.71,0.7421744274485946,4396.0,678,218,0,False,False,True,False,True,False,False,False,False
CUST-0426,426,48.0,Male,2,2.0,1.0,87939.1,11.384411179873114,3,5.0,0.00291,1,150.71,0.1166172313806438,3871.0,1719,465,1,False,True,False,False,True,False,False,False,False
CUST-0427,427,39.0,Male,0,3.0,2.0,74743.33,11.221828635533152,2,4.0,0.00388,0,102.98,-0.4458840092588805,628.0,1032,567,0,False,True,False,False,False,True,False,False,False
CUST-0428,428,23.0,Female,0,1.0,1.0,75914.91,11.237381559335269,2,3.0,0.00331,0,188.03,0.48246628692143856,4430.0,906,557,0,False,False,False,True,True,False,False,False,False
CUST-0429,429,18.0,Male,2,2.0,2.0,72219.53,11.187479633491865,2,7.0,0.00538,1,324.97,1.529723956881845,1559.0,1302,11,0,False,False,True,False,False,False,False,True,False
CUST-0430,430,42.0,Male,0,1.0,1.0,29258.86,10.283971889873673,0,4.0,0.01338,0,206.89,0.6502122811452071,612.0,299,397,0,False,False,True,False,False,False,False,False,True
CUST-0431,431,42.0,Male,0,2.0,1.0,45451.22,10.724416943297241,1,3.0,0.00509,0,53.54,-1.2421732626578335,4684.0,589,55,1,False,True,False,False,True,False,False,False,False
CUST-0432,432,44.0,Female,0,0.0,1.0,45669.98,10.729218364236536,1,9.0,0.02439,1,460.3,2.3177482848145123,1704.0,369,187,1,False,True,False,False,False,False,False,False,True
CUST-0433,433,55.0,Female,1,1.0,1.0,70282.01,11.16028537006917,2,3.0,0.0037,0,21.27,-2.0790963663289834,2628.0,811,61,0,False,False,False,True,False,False,True,False,False
CUST-0434,434,32.0,Female,2,2.0,1.0,89929.82,11.406795987070037,3,6.0,0.0031,1,119.86,-0.23130668634521534,195.0,1934,345,1,False,True,False,False,False,False,False,True,False
CUST-0435,435,27.0,Male,0,3.0,1.0,49789.94,10.815588318751047,1,5.0,0.0122,1,86.16,-0.6827850488118706,2344.0,410,181,0,False,True,False,False,False,True,False,False,False
CUST-0436,436,38.0,Female,2,1.0,1.0,47572.29,10.770026748270872,1,4.0,0.06154,0,266.85,1.127457866592304,1957.0,65,208,1,False,False,False,True,False,False,False,True,False
CUST-0437,437,20.0,Female,2,2.0,2.0,54058.8,10.89784612023055,1,1.0,0.00058,0,29.54,-1.8140604695749496,721.0,1726,201,1,False,True,False,False,False,True,False,False,False
CUST-0438,438,33.0,Female,0,2.0,1.0,61756.87,11.030976695761952,2,3.0,0.00301,0,254.97,1.0386611249015703,2394.0,997,28,0,False,False,True,False,False,True,False,False,False
CUST-0440,440,35.0,Other,2,3.0,1.0,87212.72,11.376116936970059,3,5.0,0.00457,1,44.94,-1.4240693965474025,3866.0,1094,376,0,False,True,False,False,True,False,False,False,False
CUST-0441,441,59.0,Female,2,0.0,1.0,73430.0,11.20410146876502,2,0.0,0.0,0,60.52,-1.107540342476158,556.0,1937,113,0,False,False,False,True,False,False,False,False,True
CUST-0442,442,59.0,Female,0,0.0,2.0,84363.3,11.342899605318337,3,4.0,0.01521,0,460.3,2.3177482848145123,2198.0,263,208,0,False,True,False,False,False,False,False,False,True
CUST-0443,443,63.0,Male,0,3.0,2.0,103366.16,11.546042589063024,3,1.0,0.00263,0,356.69,1.7305070076293008,3007.0,380,222,1,True,False,False,False,False,False,False,False,True
CUST-0444,444,55.0,Female,0,2.0,2.0,65858.87,11.09528458204441,2,5.0,0.00329,1,60.52,-1.107540342476158,839.0,1522,181,1,False,False,True,False,False,False,False,False,True
CUST-0446,446,33.0,Other,2,2.0,1.0,72237.57,11.187729392767588,2,1.0,0.0005,0,188.03,0.48246628692143856,4003.0,2005,170,1,False,False,False,True,True,False,False,False,False
CUST-0447,447,42.0,Female,0,3.0,1.0,43016.57,10.669363915870715,1,3.0,0.00268,0,141.97,0.02294869817582517,1365.0,1121,407,1,False,False,True,False,True,False,False,False,False
CUST-0448,448,20.0,Male,0,2.0,1.0,84819.13,11.3482881756848,3,3.0,0.01435,0,60.52,-1.107540342476158,1733.0,209,570,1,False,True,False,False,False,False,False,False,True
CUST-0449,449,54.0,Female,2,1.0,1.0,22787.71,10.034020516864091,0,4.0,0.00305,0,217.71,0.7421744274485946,1439.0,1312,238,1,True,False,False,False,True,False,False,False,False
CUST-0450,450,42.0,Male,0,2.0,1.0,67978.06,11.126954995558153,2,3.0,0.00592,0,161.88,0.2315263753626682,4383.0,507,571,0,False,False,False,True,False,False,False,True,False
CUST-0453,453,33.0,Male,2,2.0,1.0,51997.18,10.85896399695105,1,10.0,0.01972,1,29.54,-1.8140604695749496,4592.0,507,600,1,False,True,False,False,False,True,False,False,False
CUST-0454,454,42.0,Other,2,1.0,0.0,69444.48,11.148297263271136,2,7.0,0.00475,1,356.69,1.7305070076293008,3974.0,1474,577,1,False,False,False,True,False,False,False,False,True
CUST-0455,455,45.0,Female,1,2.0,0.0,34423.2,10.446515084401629,0,4.0,0.02128,0,150.71,0.1166172313806438,2183.0,188,600,1,False,False,True,False,True,False,False,False,False
CUST-0456,456,42.0,Female,0,2.0,1.0,52495.73,10.868506160925595,1,2.0,0.00182,0,204.17,0.6266250911835551,3146.0,1100,90,1,True,False,False,False,False,False,True,False,False
CUST-0457,457,39.0,Female,1,1.0,1.0,35881.27,10.487998580615196,0,3.0,0.00195,0,33.62,-1.7003165040093486,1416.0,1535,373,1,False,True,False,False,False,True,False,False,False
CUST-0458,458,62.0,Male,2,2.0,1.0,49391.35,10.807550832884635,1,7.0,0.06481,1,33.62,-1.7003165040093486,1717.0,108,391,1,False,False,False,True,False,True,False,False,False
CUST-0460,460,23.0,Male,0,2.0,1.0,103579.05,11.548100022696438,3,3.0,0.00348,0,33.62,-1.7003165040093486,4441.0,862,364,0,False,False,True,False,False,True,False,False,False
CUST-0461,461,40.0,Male,2,1.0,1.0,113871.0,11.642830289539052,3,1.0,0.00058,0,356.69,1.7305070076293008,1810.0,1723,301,1,True,False,False,False,False,False,False,False,True
CUST-0462,462,47.0,Female,1,2.0,1.0,39024.27,10.571964664001595,0,1.0,0.00068,0,104.51,-0.42556984306638385,14.0,1470,400,1,False,False,True,False,False,False,False,True,False
CUST-0463,463,64.0,Male,2,2.0,1.0,186206.79,12.134618479684665,3,6.0,0.01083,1,29.54,-1.8140604695749496,903.0,554,361,1,False,False,True,False,False,True,False,False,False
CUST-0464,464,59.0,Male,0,3.0,1.0,115600.62,11.657905248963052,3,2.0,0.0113,0,102.98,-0.4458840092588805,3841.0,177,360,0,False,False,True,False,False,True,False,False,False
CUST-0466,466,30.0,Female,0,0.0,1.0,45829.45,10.732703996350883,1,3.0,0.04545,0,217.71,0.7421744274485946,4701.0,66,561,0,False,False,True,False,True,False,False,False,False
CUST-0467,467,28.0,Female,1,0.0,1.0,86611.47,11.369199079565249,3,6.0,0.00315,1,185.1,0.45547808526688227,2629.0,1903,423,0,False,False,True,False,False,True,False,False,False
CUST-0468,468,20.0,Female,0,3.0,0.0,66799.37,11.109463898431553,2,3.0,0.00193,0,460.3,2.3177482848145123,1292.0,1556,144,0,False,False,False,True,False,False,False,False,True
CUST-0469,469,22.0,Male,0,3.0,0.0,90619.15,11.414431873483498,3,3.0,0.00284,0,33.62,-1.7003165040093486,3135.0,1055,404,1,False,False,True,False,False,True,False,False,False
CUST-0472,472,24.0,Male,0,1.0,1.0,58947.47,10.984418951430227,2,3.0,0.00651,0,95.42,-0.549125484431216,3165.0,461,219,0,False,True,False,False,False,False,False,False,True
CUST-0473,473,57.0,Female,2,1.0,2.0,31489.62,10.35744500269134,0,4.0,-0.06061,0,266.85,1.127457866592304,1316.0,-66,36,1,False,False,True,False,False,False,False,True,False
CUST-0474,474,42.0,Female,1,2.0,0.0,46157.67,10.739840087941927,1,9.0,0.15254,1,150.19,0.11114045070097057,4820.0,59,463,1,False,True,False,False,False,True,False,False,False
CUST-0475,475,58.0,Female,0,1.0,2.0,65194.07,11.085139131558968,2,5.0,0.00421,1,141.97,0.02294869817582517,3532.0,1187,441,1,False,True,False,False,True,False,False,False,False
CUST-0476,476,48.0,Male,0,3.0,2.0,83595.16,11.333752865003486,3,4.0,0.00385,0,119.86,-0.23130668634521534,3141.0,1040,199,1,False,False,False,True,False,False,False,True,False
CUST-0477,477,31.0,Female,1,3.0,1.0,41883.76,10.642677316596561,1,4.0,0.00725,0,267.28,1.1306252570913728,1505.0,552,107,1,False,False,True,False,True,False,False,False,False
CUST-0478,478,42.0,Female,2,0.0,1.0,48471.85,10.788759126368086,1,4.0,0.00272,0,267.28,1.1306252570913728,4190.0,1469,105,1,True,False,False,False,True,False,False,False,False
CUST-0479,479,29.0,Female,0,0.0,1.0,61681.57,11.029756674035847,2,3.0,0.00161,0,204.17,0.6266250911835551,4245.0,1868,107,1,False,False,False,True,False,False,True,False,False
CUST-0481,481,64.0,Female,1,1.0,0.0,38060.45,10.54695723786485,0,5.0,0.00683,1,161.88,0.2315263753626682,201.0,732,540,1,True,False,False,False,False,False,False,True,False
CUST-0482,482,41.0,Male,0,3.0,2.0,34182.35,10.439493962399338,0,2.0,0.00647,0,206.89,0.6502122811452071,4064.0,309,98,0,False,False,False,True,False,False,False,False,True
CUST-0483,483,25.0,Male,0,0.0,1.0,100142.09,11.514355342208354,3,3.0,0.00432,0,204.17,0.6266250911835551,1628.0,695,314,1,False,False,False,True,False,False,True,False,False
